sessionID,playerID,gameType,difficultyLevel,sessionDuration,score,deaths,completed,timestamp,lapsCompleted,bestLapTime,avgLapTime,totalRaceTime,collisions,maxSpeed,avgSpeed,consistency,speedEfficiency,collisionRate,lapTimeVariance,completionRate,drivingSmoothness,timeEfficiency,speedConsistencyScore,racingPerformanceIndex,cleanRacingScore
a9b1629b-ef6a-49ac-90ea-1d22caf773d4,25,Racing,Medium,117.77,750,0,True,27/1/2026 15:42,3.0,38.67999,39.25798,117.7739,7.0,40.0,38.94586,0.9882013,0.949899024390244,1.75,0.5779900000000069,1.5284028190540886,0.5405405405405405,0.9852520366041093,0.9386914507711708,0.7591382184771075,0.5341628648648648
86e34427-3b59-4860-8fa9-f7b0ba378fb5,25,Racing,Hard,106.52,300,0,True,27/1/2026 15:45,3.0,33.97998,35.50663,106.5199,16.0,45.0,42.83262,0.9654903,0.9311439130434782,4.0,1.5266500000000036,1.6898235073225687,0.24390243902439027,0.9569768525806989,0.8990104159475217,0.7707001394052326,0.23548543902439026
6e56b974-363f-4bbb-a4c7-34bfa4a647fb,26,Racing,Easy,152.2,1100,0,True,27/1/2026 15:53,3.0,49.71997,50.73169,152.1951,0.0,30.0,29.78911,0.9857257,0.9609390322580645,0.0,1.0117199999999968,1.1826544021024967,10.0,0.980038117434735,0.9472223002299033,0.890792332867407,9.857257
849789dd-04a7-43f6-a357-8f1d249092da,26,Racing,Medium,115.28,950,0,True,27/1/2026 15:55,3.0,38.0,38.42619,115.2786,3.0,40.0,39.54601,0.9910731,0.9645368292682928,0.75,0.4261899999999983,1.5614156835530881,1.1764705882352942,0.9888831319698371,0.9559265054470977,0.781932241063042,1.1659683529411766
22e30d43-3b55-432e-9f32-0e32b2197438,26,Racing,Hard,104.3,400,0,True,27/1/2026 15:58,3.0,34.35999,34.76509,104.2953,14.0,45.0,43.88808,0.9866426,0.9540886956521739,3.5,0.40509999999999735,1.725790987535954,0.2777777777777778,0.9883190775839332,0.9413445513088696,0.7886099039173048,0.27406738888888893
0c8a83d5-0ebc-4316-90f1-52c1178e36f7,27,Racing,Easy,153.52,1000,0,True,27/1/2026 16:12,3.0,50.79993,51.17208,153.5162,2.0,30.0,29.74594,0.9902647,0.9595464516129033,0.5,0.37214999999999776,1.1724856696195936,1.6666666666666667,0.9927080801077443,0.9502049790425162,0.723157147812901,1.6504411666666667
4aa3681e-6386-43a0-b9a8-4980ff41cad6,27,Racing,Medium,114.45,1100,0,True,27/1/2026 16:15,3.0,37.65998,38.15155,114.4546,0.0,40.0,39.59985,0.9856617,0.9658500000000001,0.0,0.49157000000000295,1.5727391874180865,10.0,0.9870894605996191,0.9520013529450001,0.9593327087483619,9.856617
29abaeab-18c0-44b3-b23d-2bf33a2a67aa,27,Racing,Hard,103.7,350,0,True,27/1/2026 16:17,3.0,33.98,34.5652,103.6956,15.0,45.0,44.02439,0.9856128,0.957051956521739,3.75,0.5852000000000004,1.7357762777242045,0.2597402597402597,0.9830412368151548,0.9432826586128694,0.7904559798604376,0.25600332467532466
33183c22-3687-4d54-8d04-d6191004caa3,28,Racing,Easy,153.54,1050,0,True,28/1/2026 15:17,3.0,50.63998,51.17856,153.5357,1.0,30.0,29.79265,0.9899019,0.9610532258064516,0.25,0.5385799999999961,1.1723329425556859,2.857142857142857,0.9894571192093095,0.9513484142269355,0.7472263044795815,2.828291142857143
87108985-1eff-4096-9815-cf370cdcd501,28,Racing,Medium,116.97,850,0,True,28/1/2026 15:19,3.0,38.23999,38.99121,116.9736,5.0,40.0,39.24122,0.9792594,0.9571029268292682,1.25,0.7512200000000036,1.538856116953065,0.7407407407407407,0.9807084543297238,0.9372520378650732,0.7645119623082309,0.7253773333333333
91b164f9-b02f-4748-a4a5-fc52f7fea760,28,Racing,Hard,114.18,0,0,True,28/1/2026 15:21,3.0,36.53918,38.05972,114.1792,28.0,45.0,40.32131,0.9626346,0.8765502173913042,7.0,1.520539999999997,1.5764582238570677,0.14084507042253522,0.9600233521593917,0.8437975678983912,0.7347097951940066,0.13558233802816902
91cb69ef-9d39-413b-8065-7bdbc6c63963,29,Racing,Easy,153.19,1000,0,True,28/1/2026 15:26,3.0,51.0,51.06459,153.1938,2.0,30.0,29.78643,0.9983982,0.9608525806451612,0.5,0.06459000000000259,1.1750114237221752,1.6666666666666667,0.9987155734419205,0.9593134869814838,0.725953000229071,1.6639970000000002
7de32515-bde6-42d4-9934-d7c2560315cd,29,Racing,Medium,118.3,600,0,True,28/1/2026 15:36,3.0,38.37994,39.43178,118.2953,10.0,40.0,38.70284,0.9809093,0.9439717073170732,2.5,1.0518400000000057,1.521555367709214,0.3846153846153846,0.9733003861254519,0.9259506266441951,0.7515330159881863,0.37727280769230764
43874b84-11d6-4a6e-80a2-0095fc22c57a,29,Racing,Hard,85.36,0,1,False,28/1/2026 15:38,2.0,34.77997,34.94836,85.3595,16.0,45.0,37.75691,0.9951816,0.8208023913043477,5.333333333333333,0.16839000000000226,1.4058106841611997,0.18404907975460125,0.9951532731929855,0.8168474370620868,0.700319903507402,0.18316225766871166
6c324528-2f01-4e9e-987b-11cc01661a66,30,Racing,Easy,154.35,1100,0,True,1/2/2026 19:49,3.0,51.41455,51.4515,154.3545,0.0,30.0,29.81224,0.9993036,0.9616851612903226,0.0,0.03695000000000448,1.1661807580174928,10.0,0.9992624265098877,0.9610154437439999,0.8915299891563999,9.993036
9393ef64-c9dd-4b51-b23e-f2ee6dd8608b,30,Racing,Medium,118.82,550,0,True,1/2/2026 19:52,3.0,38.87994,39.60545,118.8163,11.0,40.0,38.53866,0.9870089,0.9399673170731707,2.75,0.7255099999999999,1.514896482073725,0.3508771929824561,0.9816567756009439,0.9277561076603414,0.7502327309338668,0.3463189122807017
efd57b4f-5f30-4220-be68-18f38f1ccd23,30,Racing,Hard,105.36,700,0,True,1/2/2026 19:54,3.0,34.73999,35.11995,105.3599,8.0,45.0,43.44282,0.9911668,0.9444091304347826,2.0,0.3799600000000041,1.7084282460136673,0.47619047619047616,0.9891529130049158,0.9360669757038261,0.7882925073944642,0.47198419047619045
