Time,Action,PosX,PosY,PosZ,Score
1.28289,Move,-0.04963077,0.9999999,0.09031504,0
1.332806,Move,-0.116733,0.9999999,0.1730869,0
1.372814,Move,-0.1896522,0.9999999,0.2584889,0
1.40501,Move,-0.2581459,0.9999999,0.3416139,0
1.434895,Move,-0.3282674,0.9999999,0.4314231,0
1.462001,Move,-0.3957865,0.9999999,0.5240486,0
1.488252,Move,-0.4592675,0.9999999,0.6185877,0
1.512799,Move,-0.5147561,0.9999999,0.7094618,0
1.540089,Move,-0.5711053,1,0.8135573,0
1.565668,Move,-0.6180162,1,0.9141009,0
1.592607,Move,-0.6602345,0.9999999,1.023043,0
1.616682,Move,-0.691182,0.9999999,1.124088,0
1.640714,Move,-0.7163582,0.9999999,1.234341,0
1.661334,Move,-0.7317799,0.9999999,1.335846,0
1.681341,Move,-0.7398384,0.9999999,1.435538,0
1.703148,Move,-0.7406044,0.9999998,1.544545,0
1.726781,Move,-0.7319906,0.9999999,1.662367,0
1.747131,Move,-0.7169326,0.9999999,1.762974,0
1.768691,Move,-0.6931944,0.9999999,1.868101,0
1.789729,Move,-0.6624881,1,1.968689,0
1.810493,Move,-0.6250352,0.9999999,2.065497,0
1.832795,Move,-0.5770637,0.9999999,2.166135,0
1.854543,Move,-0.5229067,1,2.260396,0
1.875754,Move,-0.4633514,0.9999999,2.348128,0
1.899657,Move,-0.3885869,0.9999999,2.441327,0
1.922462,Move,-0.3102905,1,2.524184,0
1.945628,Move,-0.2256771,0.9999999,2.600466,0
1.970869,Move,-0.1338133,1,2.67033,0
1.996619,Move,-0.04248299,0.9999999,2.72772,0
2.023686,Move,0.04781835,0.9999999,2.77652,0
2.05669,Move,0.1447682,0.9999999,2.829319,0
2.093341,Move,0.2347171,0.9999999,2.880455,0
2.139282,Move,0.3207397,0.9999999,2.933751,0
2.335786,Move,0.2705141,0.9999998,2.838705,0
2.37551,Move,0.2260017,0.9999999,2.747542,0
2.411269,Move,0.1871106,0.9999999,2.642581,0
2.443988,Move,0.148173,0.9999998,2.530106,0
2.470831,Move,0.1111898,0.9999999,2.426964,0
2.494654,Move,0.07369815,0.9999999,2.327596,0
2.51952,Move,0.02883116,1,2.216333,0
2.540955,Move,-0.0139096,1,2.118052,0
2.563509,Move,-0.0620789,1,2.016095,0
2.587075,Move,-0.1164367,0.9999998,1.911562,0
2.609738,Move,-0.1730253,1,1.813403,0
2.632469,Move,-0.2344754,1,1.717802,0
2.654667,Move,-0.2990623,0.9999999,1.628396,0
2.678089,Move,-0.3683999,1,1.543293,0
2.70155,Move,-0.4375083,0.9999999,1.468674,0
2.722604,Move,-0.4981327,1.096076,1.410113,0
2.742749,Move,-0.554065,1.188228,1.360904,0
2.761117,Move,-0.6026665,1.276456,1.321528,0
2.781092,Move,-0.6524742,1.36076,1.284016,0
2.802505,Move,-0.7017501,1.44114,1.249516,0
2.83109,Move,-0.76016,1.517596,1.211605,0
2.862516,Move,-0.8135628,1.658736,1.179491,0
2.902691,Move,-0.8642734,1.78418,1.150884,0
2.944335,Move,-0.8948237,1.893928,1.134307,0
3.003596,Move,-0.9028033,2.02912,1.130006,0
3.082018,Move,-0.9028035,2.154441,1.130007,0
3.404175,Move,-0.9028045,2.027886,1.130011,0
3.463549,Move,-0.9028047,1.892322,1.130011,0
3.501435,Move,-0.9028048,1.782326,1.130012,0
3.542045,Move,-0.9028049,1.656635,1.130012,0
3.580886,Move,-0.902805,1.515247,1.130012,0
3.624039,Move,-0.9028051,1.358163,1.130013,0
3.662808,Move,-0.9028053,1.185383,1.130013,0
3.704417,Move,-0.9028054,0.9969076,1.130013,0
